1	235	10	78	10	6	235	21	235	24.8	47	550	1.8K	20.7	47	0.39	1.9K	551.6	47	20	3.65	86	1.7K	4.5K	47	20	3.65	2100	1.6K	461.4	47	20	3.50	2.75	2.2K	1.1K	47	20	3.50	2.75	2.3K	17.7K	47	20	0.86	1015	2.4K	29.4K	47	20	3.50	2.75	2.5K
561	626.4K	88	208.8K	16	474	626.4K	1659	626.4K	37.9K	125.3K	-	-	8K	125.3K	-	-	83.4K	125.3K	-	-	-	-	302.9K	125.3K	-	-	-	-	16.4K	125.3K	-	-	-	-	26.2K	125.3K	-	-	-	-	375.9K	125.3K	-	-	-	-	556.4K	125.3K	-	-	-	-
591	729.1K	89	243K	16	480	729.1K	1680	729.1K	40.1K	145.8K	-	-	8.4K	145.8K	-	-	87.7K	145.8K	-	-	-	-	316K	145.8K	-	-	-	-	16.9K	145.8K	-	-	-	-	26.7K	145.8K	-	-	-	-	379.9K	145.8K	-	-	-	-	559.6K	145.8K	-	-	-	-
622	746.5K	90	248.8K	16	486	746.5K	1701	746.5K	42.4K	149.3K	-	-	8.9K	149.3K	-	-	92.2K	149.3K	-	-	-	-	329.6K	149.3K	-	-	-	-	17.4K	149.3K	-	-	-	-	27.2K	149.3K	-	-	-	-	383.9K	149.3K	-	-	-	-	562.8K	149.3K	-	-	-	-
654	759.9K	91	253.3K	16	492	759.9K	1722	759.9K	44.7K	152K	-	-	9.3K	152K	-	-	96.8K	152K	-	-	-	-	343.7K	152K	-	-	-	-	17.9K	152K	-	-	-	-	27.7K	152K	-	-	-	-	388.1K	152K	-	-	-	-	566K	152K	-	-	-	-
689	773.4K	92	257.8K	16	498	773.4K	1743	773.4K	47.3K	154.7K	-	-	9.8K	154.7K	-	-	101.8K	154.7K	-	-	-	-	359.1K	154.7K	-	-	-	-	18.5K	154.7K	-	-	-	-	28.2K	154.7K	-	-	-	-	392.5K	154.7K	-	-	-	-	569.3K	154.7K	-	-	-	-
725	787K	93	262.3K	16	504	787K	1764	787K	50K	157.4K	-	-	10.4K	157.4K	-	-	107.1K	157.4K	-	-	-	-	375K	157.4K	-	-	-	-	19.1K	157.4K	-	-	-	-	28.8K	157.4K	-	-	-	-	397.1K	157.4K	-	-	-	-	572.7K	157.4K	-	-	-	-
763	805.1K	94	268.4K	16	510	805.1K	1785	805.1K	52.8K	161K	-	-	10.9K	161K	-	-	112.6K	161K	-	-	-	-	391.8K	161K	-	-	-	-	19.8K	161K	-	-	-	-	29.4K	161K	-	-	-	-	401.8K	161K	-	-	-	-	576.1K	161K	-	-	-	-
803	819K	95	273K	16	516	819K	1806	819K	55.8K	163.8K	-	-	11.5K	163.8K	-	-	118.5K	163.8K	-	-	-	-	409.6K	163.8K	-	-	-	-	20.4K	163.8K	-	-	-	-	30K	163.8K	-	-	-	-	406.7K	163.8K	-	-	-	-	579.5K	163.8K	-	-	-	-
846	833K	96	277.7K	16	522	833K	1827	833K	59.1K	166.6K	-	-	12.2K	166.6K	-	-	124.8K	166.6K	-	-	-	-	428.7K	166.6K	-	-	-	-	21.1K	166.6K	-	-	-	-	30.7K	166.6K	-	-	-	-	411.8K	166.6K	-	-	-	-	583.1K	166.6K	-	-	-	-
890	847.1K	97	282.4K	16	528	847.1K	1848	847.1K	62.4K	169.4K	-	-	12.8K	169.4K	-	-	131.2K	169.4K	-	-	-	-	448.3K	169.4K	-	-	-	-	21.9K	169.4K	-	-	-	-	31.4K	169.4K	-	-	-	-	417K	169.4K	-	-	-	-	586.7K	169.4K	-	-	-	-
937	865.8K	98	288.6K	16	534	865.8K	1869	865.8K	66K	173.2K	-	-	13.5K	173.2K	-	-	138.2K	173.2K	-	-	-	-	469.4K	173.2K	-	-	-	-	22.6K	173.2K	-	-	-	-	32.1K	173.2K	-	-	-	-	422.5K	173.2K	-	-	-	-	590.3K	173.2K	-	-	-	-
986	990.1K	99	330K	16	540	990.1K	1890	990.1K	69.7K	198K	-	-	14.3K	198K	-	-	145.4K	198K	-	-	-	-	491.4K	198K	-	-	-	-	23.5K	198K	-	-	-	-	32.8K	198K	-	-	-	-	428.2K	198K	-	-	-	-	594.1K	198K	-	-	-	-
1K	1M	100	335.5K	16	546	1M	1911	1M	73.7K	201.3K	-	-	15.1K	201.3K	-	-	153.2K	201.3K	-	-	-	-	514.8K	201.3K	-	-	-	-	24.3K	201.3K	-	-	-	-	33.6K	201.3K	-	-	-	-	434.2K	201.3K	-	-	-	-	597.9K	201.3K	-	-	-	-
1.1K	1M	101	340.9K	17	552	1M	1932	1M	77.9K	204.5K	-	-	15.9K	204.5K	-	-	161.4K	204.5K	-	-	-	-	539.6K	204.5K	-	-	-	-	25.2K	204.5K	-	-	-	-	34.5K	204.5K	-	-	-	-	440.5K	204.5K	-	-	-	-	601.8K	204.5K	-	-	-	-
1.2K	1M	102	348.2K	17	558	1M	1953	1M	82.3K	208.9K	-	-	16.8K	208.9K	-	-	169.9K	208.9K	-	-	-	-	565.4K	208.9K	-	-	-	-	26.2K	208.9K	-	-	-	-	35.3K	208.9K	-	-	-	-	446.9K	208.9K	-	-	-	-	605.8K	208.9K	-	-	-	-
1.2K	1.1M	103	353.7K	17	564	1.1M	1974	1.1M	87K	212.2K	-	-	17.7K	212.2K	-	-	179.1K	212.2K	-	-	-	-	593.1K	212.2K	-	-	-	-	27.2K	212.2K	-	-	-	-	36.3K	212.2K	-	-	-	-	453.7K	212.2K	-	-	-	-	609.9K	212.2K	-	-	-	-
1.3K	1.1M	104	359.3K	17	570	1.1M	1995	1.1M	92K	215.6K	-	-	18.7K	215.6K	-	-	188.7K	215.6K	-	-	-	-	622.2K	215.6K	-	-	-	-	28.3K	215.6K	-	-	-	-	37.3K	215.6K	-	-	-	-	460.8K	215.6K	-	-	-	-	614.1K	215.6K	-	-	-	-
1.3K	1.1M	105	365K	17	576	1.1M	2016	1.1M	97.2K	219K	-	-	19.7K	219K	-	-	198.8K	219K	-	-	-	-	652.8K	219K	-	-	-	-	29.4K	219K	-	-	-	-	38.3K	219K	-	-	-	-	468.1K	219K	-	-	-	-	618.4K	219K	-	-	-	-
1.4K	1.1M	106	372.5K	17	582	1.1M	2037	1.1M	102.7K	223.5K	-	-	20.8K	223.5K	-	-	209.4K	223.5K	-	-	-	-	684.9K	223.5K	-	-	-	-	30.6K	223.5K	-	-	-	-	39.3K	223.5K	-	-	-	-	475.8K	223.5K	-	-	-	-	622.8K	223.5K	-	-	-	-
1.5K	1.1M	107	378.2K	17	588	1.1M	2058	1.1M	108.6K	226.9K	-	-	22K	226.9K	-	-	220.8K	226.9K	-	-	-	-	719.3K	226.9K	-	-	-	-	31.9K	226.9K	-	-	-	-	40.5K	226.9K	-	-	-	-	483.9K	226.9K	-	-	-	-	627.3K	226.9K	-	-	-	-
1.6K	1.2M	108	384K	17	594	1.2M	2079	1.2M	114.8K	230.4K	-	-	23.2K	230.4K	-	-	232.7K	230.4K	-	-	-	-	755.2K	230.4K	-	-	-	-	33.2K	230.4K	-	-	-	-	41.7K	230.4K	-	-	-	-	492.3K	230.4K	-	-	-	-	631.9K	230.4K	-	-	-	-
1.6K	1.3M	109	433.1K	17	600	1.3M	2100	1.3M	121.3K	259.8K	-	-	24.5K	259.8K	-	-	245.3K	259.8K	-	-	-	-	793.1K	259.8K	-	-	-	-	34.6K	259.8K	-	-	-	-	42.9K	259.8K	-	-	-	-	501K	259.8K	-	-	-	-	636.7K	259.8K	-	-	-	-
1.7K	1.3M	110	441.7K	17	606	1.3M	2121	1.3M	128.2K	265K	-	-	25.8K	265K	-	-	258.7K	265K	-	-	-	-	833.4K	265K	-	-	-	-	36.1K	265K	-	-	-	-	44.2K	265K	-	-	-	-	510.3K	265K	-	-	-	-	641.6K	265K	-	-	-	-
1.8K	1.3M	111	448.3K	17	612	1.3M	2142	1.3M	135.5K	269K	-	-	27.2K	269K	-	-	272.7K	269K	-	-	-	-	875.7K	269K	-	-	-	-	37.6K	269K	-	-	-	-	45.6K	269K	-	-	-	-	519.9K	269K	-	-	-	-	646.7K	269K	-	-	-	-
1.9K	1.4M	112	454.8K	17	618	1.4M	2163	1.4M	143.2K	272.9K	-	-	28.7K	272.9K	-	-	287.5K	272.9K	-	-	-	-	920.5K	272.9K	-	-	-	-	39.3K	272.9K	-	-	-	-	47.1K	272.9K	-	-	-	-	530K	272.9K	-	-	-	-	651.9K	272.9K	-	-	-	-
2K	1.4M	113	461.5K	17	624	1.4M	2184	1.4M	151.4K	276.9K	-	-	30.4K	276.9K	-	-	303.3K	276.9K	-	-	-	-	968.1K	276.9K	-	-	-	-	41K	276.9K	-	-	-	-	48.6K	276.9K	-	-	-	-	540.7K	276.9K	-	-	-	-	657.3K	276.9K	-	-	-	-
2.1K	1.4M	114	470.4K	17	630	1.4M	2205	1.4M	159.9K	282.2K	-	-	32K	282.2K	-	-	319.8K	282.2K	-	-	-	-	1M	282.2K	-	-	-	-	42.8K	282.2K	-	-	-	-	50.2K	282.2K	-	-	-	-	551.7K	282.2K	-	-	-	-	662.8K	282.2K	-	-	-	-
2.2K	1.4M	115	477.1K	17	636	1.4M	2226	1.4M	169K	286.3K	-	-	33.8K	286.3K	-	-	337.3K	286.3K	-	-	-	-	1.1M	286.3K	-	-	-	-	44.7K	286.3K	-	-	-	-	51.9K	286.3K	-	-	-	-	563.4K	286.3K	-	-	-	-	668.6K	286.3K	-	-	-	-
2.4K	1.5M	116	483.9K	17	642	1.5M	2247	1.5M	178.6K	290.4K	-	-	35.7K	290.4K	-	-	355.8K	290.4K	-	-	-	-	1.1M	290.4K	-	-	-	-	46.8K	290.4K	-	-	-	-	53.7K	290.4K	-	-	-	-	575.6K	290.4K	-	-	-	-	674.5K	290.4K	-	-	-	-
2.5K	1.5M	117	490.8K	17	648	1.5M	2268	1.5M	188.8K	294.5K	-	-	37.7K	294.5K	-	-	375.3K	294.5K	-	-	-	-	1.2M	294.5K	-	-	-	-	48.9K	294.5K	-	-	-	-	55.6K	294.5K	-	-	-	-	588.4K	294.5K	-	-	-	-	680.6K	294.5K	-	-	-	-
2.6K	1.5M	118	499.9K	18	654	1.5M	2289	1.5M	199.5K	300K	-	-	39.7K	300K	-	-	395.9K	300K	-	-	-	-	1.2M	300K	-	-	-	-	51.2K	300K	-	-	-	-	57.6K	300K	-	-	-	-	601.9K	300K	-	-	-	-	687K	300K	-	-	-	-
2.8K	1.7M	119	557.6K	18	660	1.7M	2310	1.7M	210.8K	334.5K	-	-	41.9K	334.5K	-	-	417.6K	334.5K	-	-	-	-	1.3M	334.5K	-	-	-	-	53.6K	334.5K	-	-	-	-	59.7K	334.5K	-	-	-	-	616K	334.5K	-	-	-	-	693.5K	334.5K	-	-	-	-
2.9K	1.7M	120	565.2K	18	666	1.7M	2331	1.7M	222.8K	339.1K	-	-	44.3K	339.1K	-	-	440.6K	339.1K	-	-	-	-	1.4M	339.1K	-	-	-	-	56.1K	339.1K	-	-	-	-	61.9K	339.1K	-	-	-	-	630.9K	339.1K	-	-	-	-	700.4K	339.1K	-	-	-	-
3K	1.7M	121	573K	18	672	1.7M	2352	1.7M	235.5K	343.8K	-	-	46.7K	343.8K	-	-	465K	343.8K	-	-	-	-	1.5M	343.8K	-	-	-	-	58.8K	343.8K	-	-	-	-	64.3K	343.8K	-	-	-	-	646.5K	343.8K	-	-	-	-	707.4K	343.8K	-	-	-	-
3.2K	1.8M	122	583.4K	18	678	1.8M	2373	1.8M	248.8K	350K	-	-	49.3K	350K	-	-	490.5K	350K	-	-	-	-	1.5M	350K	-	-	-	-	61.6K	350K	-	-	-	-	66.7K	350K	-	-	-	-	662.9K	350K	-	-	-	-	714.8K	350K	-	-	-	-
3.4K	1.8M	123	591.2K	18	684	1.8M	2394	1.8M	262.9K	354.7K	-	-	52.1K	354.7K	-	-	517.6K	354.7K	-	-	-	-	1.6M	354.7K	-	-	-	-	64.5K	354.7K	-	-	-	-	69.3K	354.7K	-	-	-	-	680.1K	354.7K	-	-	-	-	722.4K	354.7K	-	-	-	-
3.6K	1.8M	124	599.1K	18	690	1.8M	2415	1.8M	277.9K	359.5K	-	-	55K	359.5K	-	-	546.2K	359.5K	-	-	-	-	1.7M	359.5K	-	-	-	-	67.7K	359.5K	-	-	-	-	72.1K	359.5K	-	-	-	-	698.3K	359.5K	-	-	-	-	730.3K	359.5K	-	-	-	-
3.7K	1.8M	125	607K	18	696	1.8M	2436	1.8M	293.6K	364.2K	-	-	58K	364.2K	-	-	576.4K	364.2K	-	-	-	-	1.8M	364.2K	-	-	-	-	71K	364.2K	-	-	-	-	75K	364.2K	-	-	-	-	717.3K	364.2K	-	-	-	-	738.5K	364.2K	-	-	-	-
3.9K	1.9M	126	617.8K	18	702	1.9M	2457	1.9M	310.3K	370.7K	-	-	61.2K	370.7K	-	-	608.2K	370.7K	-	-	-	-	1.9M	370.7K	-	-	-	-	74.5K	370.7K	-	-	-	-	78K	370.7K	-	-	-	-	737.4K	370.7K	-	-	-	-	747.1K	370.7K	-	-	-	-
4.1K	1.9M	127	623K	18	708	1.9M	2478	1.9M	327.8K	373.8K	-	-	64.6K	373.8K	-	-	641.8K	373.8K	-	-	-	-	2M	373.8K	-	-	-	-	78.1K	373.8K	-	-	-	-	81.2K	373.8K	-	-	-	-	758.4K	373.8K	-	-	-	-	756K	373.8K	-	-	-	-
4.4K	1.9M	128	628.3K	18	714	1.9M	2499	1.9M	346.5K	377K	-	-	68.2K	377K	-	-	677.4K	377K	-	-	-	-	2.1M	377K	-	-	-	-	82K	377K	-	-	-	-	84.6K	377K	-	-	-	-	780.7K	377K	-	-	-	-	765.3K	377K	-	-	-	-
4.6K	2.1M	129	691.2K	18	720	2.1M	2520	2.1M	366.1K	414.7K	-	-	72K	414.7K	-	-	714.8K	414.7K	-	-	-	-	2.2M	414.7K	-	-	-	-	86.1K	414.7K	-	-	-	-	88.2K	414.7K	-	-	-	-	804K	414.7K	-	-	-	-	775K	414.7K	-	-	-	-
4.8K	2.1M	130	697K	18	726	2.1M	2541	2.1M	386.8K	418.2K	-	-	76K	418.2K	-	-	754.4K	418.2K	-	-	-	-	2.3M	418.2K	-	-	-	-	90.5K	418.2K	-	-	-	-	91.9K	418.2K	-	-	-	-	828.6K	418.2K	-	-	-	-	785.1K	418.2K	-	-	-	-
5.1K	2.1M	131	702.7K	18	732	2.1M	2562	2.1M	408.8K	421.6K	-	-	80.2K	421.6K	-	-	796.3K	421.6K	-	-	-	-	2.5M	421.6K	-	-	-	-	95K	421.6K	-	-	-	-	95.9K	421.6K	-	-	-	-	854.6K	421.6K	-	-	-	-	795.6K	421.6K	-	-	-	-
5.4K	2.1M	132	708.5K	18	738	2.1M	2583	2.1M	431.9K	425.1K	-	-	84.7K	425.1K	-	-	840.5K	425.1K	-	-	-	-	2.6M	425.1K	-	-	-	-	99.9K	425.1K	-	-	-	-	100.1K	425.1K	-	-	-	-	881.8K	425.1K	-	-	-	-	806.6K	425.1K	-	-	-	-
5.6K	2.1M	133	714.2K	18	744	2.1M	2604	2.1M	456.4K	428.5K	-	-	89.4K	428.5K	-	-	887.1K	428.5K	-	-	-	-	2.7M	428.5K	-	-	-	-	104.9K	428.5K	-	-	-	-	104.5K	428.5K	-	-	-	-	910.5K	428.5K	-	-	-	-	818.1K	428.5K	-	-	-	-
5.9K	2.2M	134	720K	18	750	2.2M	2625	2.2M	482.2K	432K	-	-	94.3K	432K	-	-	936.3K	432K	-	-	-	-	2.9M	432K	-	-	-	-	110.3K	432K	-	-	-	-	109.2K	432K	-	-	-	-	940.8K	432K	-	-	-	-	830.1K	432K	-	-	-	-
6.3K	2.2M	135	725.8K	18	756	2.2M	2646	2.2M	509.5K	435.5K	-	-	99.6K	435.5K	-	-	988.4K	435.5K	-	-	-	-	3M	435.5K	-	-	-	-	116K	435.5K	-	-	-	-	114.1K	435.5K	-	-	-	-	972.7K	435.5K	-	-	-	-	842.7K	435.5K	-	-	-	-
6.6K	2.2M	136	731.5K	19	762	2.2M	2667	2.2M	538.4K	438.9K	-	-	105.1K	438.9K	-	-	1M	438.9K	-	-	-	-	3.2M	438.9K	-	-	-	-	122K	438.9K	-	-	-	-	119.3K	438.9K	-	-	-	-	1M	438.9K	-	-	-	-	855.8K	438.9K	-	-	-	-
6.9K	2.2M	137	737.3K	19	768	2.2M	2688	2.2M	568.8K	442.4K	-	-	110.9K	442.4K	-	-	1.1M	442.4K	-	-	-	-	3.4M	442.4K	-	-	-	-	128.3K	442.4K	-	-	-	-	124.8K	442.4K	-	-	-	-	1M	442.4K	-	-	-	-	869.5K	442.4K	-	-	-	-
7.3K	2.2M	138	743K	19	774	2.2M	2709	2.2M	600.9K	445.8K	-	-	117.1K	445.8K	-	-	1.2M	445.8K	-	-	-	-	3.6M	445.8K	-	-	-	-	135K	445.8K	-	-	-	-	130.6K	445.8K	-	-	-	-	1.1M	445.8K	-	-	-	-	883.8K	445.8K	-	-	-	-
7.7K	2.4M	139	811.2K	19	780	2.4M	2730	2.4M	634.9K	486.7K	-	-	123.6K	486.7K	-	-	1.2M	486.7K	-	-	-	-	3.7M	486.7K	-	-	-	-	142K	486.7K	-	-	-	-	136.7K	486.7K	-	-	-	-	1.1M	486.7K	-	-	-	-	898.9K	486.7K	-	-	-	-
8.1K	2.5M	140	817.4K	19	786	2.5M	2751	2.5M	670.8K	490.5K	-	-	130.4K	490.5K	-	-	1.3M	490.5K	-	-	-	-	3.9M	490.5K	-	-	-	-	149.5K	490.5K	-	-	-	-	143.1K	490.5K	-	-	-	-	1.2M	490.5K	-	-	-	-	914.7K	490.5K	-	-	-	-
8.5K	2.5M	141	823.7K	19	792	2.5M	2772	2.5M	708.7K	494.2K	-	-	137.6K	494.2K	-	-	1.4M	494.2K	-	-	-	-	4.2M	494.2K	-	-	-	-	157.3K	494.2K	-	-	-	-	149.9K	494.2K	-	-	-	-	1.2M	494.2K	-	-	-	-	931.2K	494.2K	-	-	-	-
9K	2.5M	142	829.9K	19	798	2.5M	2793	2.5M	748.8K	498K	-	-	145.3K	498K	-	-	1.4M	498K	-	-	-	-	4.4M	498K	-	-	-	-	165.6K	498K	-	-	-	-	157.1K	498K	-	-	-	-	1.2M	498K	-	-	-	-	948.5K	498K	-	-	-	-
9.4K	2.5M	143	836.2K	19	804	2.5M	2814	2.5M	791.1K	501.7K	-	-	153.3K	501.7K	-	-	1.5M	501.7K	-	-	-	-	4.6M	501.7K	-	-	-	-	174.4K	501.7K	-	-	-	-	164.6K	501.7K	-	-	-	-	1.3M	501.7K	-	-	-	-	966.6K	501.7K	-	-	-	-
9.9K	2.5M	144	842.4K	19	810	2.5M	2835	2.5M	835.8K	505.4K	-	-	161.8K	505.4K	-	-	1.6M	505.4K	-	-	-	-	4.9M	505.4K	-	-	-	-	183.6K	505.4K	-	-	-	-	172.6K	505.4K	-	-	-	-	1.3M	505.4K	-	-	-	-	985.7K	505.4K	-	-	-	-
10.4K	2.5M	145	848.6K	19	816	2.5M	2856	2.5M	883K	509.2K	-	-	170.8K	509.2K	-	-	1.7M	509.2K	-	-	-	-	5.2M	509.2K	-	-	-	-	193.4K	509.2K	-	-	-	-	181K	509.2K	-	-	-	-	1.4M	509.2K	-	-	-	-	1M	509.2K	-	-	-	-
11K	2.6M	146	854.9K	19	822	2.6M	2877	2.6M	932.9K	512.9K	-	-	180.3K	512.9K	-	-	1.8M	512.9K	-	-	-	-	5.4M	512.9K	-	-	-	-	203.7K	512.9K	-	-	-	-	189.9K	512.9K	-	-	-	-	1.5M	512.9K	-	-	-	-	1M	512.9K	-	-	-	-
11.6K	2.6M	147	861.1K	19	828	2.6M	2898	2.6M	985.5K	516.7K	-	-	190.2K	516.7K	-	-	1.9M	516.7K	-	-	-	-	5.7M	516.7K	-	-	-	-	214.5K	516.7K	-	-	-	-	199.3K	516.7K	-	-	-	-	1.5M	516.7K	-	-	-	-	1M	516.7K	-	-	-	-
12.2K	2.6M	148	867.4K	19	834	2.6M	2919	2.6M	1M	520.4K	-	-	200.8K	520.4K	-	-	2M	520.4K	-	-	-	-	6.1M	520.4K	-	-	-	-	226K	520.4K	-	-	-	-	209.2K	520.4K	-	-	-	-	1.6M	520.4K	-	-	-	-	1.1M	520.4K	-	-	-	-
12.8K	2.8M	149	940.8K	19	840	2.8M	2940	2.8M	1.1M	564.5K	-	-	211.9K	564.5K	-	-	2.1M	564.5K	-	-	-	-	6.4M	564.5K	-	-	-	-	238.1K	564.5K	-	-	-	-	219.6K	564.5K	-	-	-	-	1.7M	564.5K	-	-	-	-	1.1M	564.5K	-	-	-	-
13.5K	2.8M	150	947.5K	19	846	2.8M	2961	2.8M	1.2M	568.5K	-	-	223.7K	568.5K	-	-	2.2M	568.5K	-	-	-	-	6.7M	568.5K	-	-	-	-	250.9K	568.5K	-	-	-	-	230.7K	568.5K	-	-	-	-	1.7M	568.5K	-	-	-	-	1.1M	568.5K	-	-	-	-
14.2K	2.9M	151	954.2K	19	852	2.9M	2982	2.9M	1.2M	572.5K	-	-	236K	572.5K	-	-	2.3M	572.5K	-	-	-	-	7.1M	572.5K	-	-	-	-	264.4K	572.5K	-	-	-	-	242.3K	572.5K	-	-	-	-	1.8M	572.5K	-	-	-	-	1.1M	572.5K	-	-	-	-
15K	2.9M	152	961K	19	858	2.9M	3003	2.9M	1.3M	576.6K	-	-	249.1K	576.6K	-	-	2.5M	576.6K	-	-	-	-	7.5M	576.6K	-	-	-	-	278.7K	576.6K	-	-	-	-	254.6K	576.6K	-	-	-	-	1.9M	576.6K	-	-	-	-	1.2M	576.6K	-	-	-	-
15.7K	2.9M	153	967.7K	19	864	2.9M	3024	2.9M	1.4M	580.6K	-	-	262.9K	580.6K	-	-	2.6M	580.6K	-	-	-	-	7.9M	580.6K	-	-	-	-	293.7K	580.6K	-	-	-	-	267.5K	580.6K	-	-	-	-	2M	580.6K	-	-	-	-	1.2M	580.6K	-	-	-	-
16.6K	2.9M	154	974.4K	19	870	2.9M	3045	2.9M	1.4M	584.6K	-	-	277.4K	584.6K	-	-	2.8M	584.6K	-	-	-	-	8.4M	584.6K	-	-	-	-	309.6K	584.6K	-	-	-	-	281.2K	584.6K	-	-	-	-	2M	584.6K	-	-	-	-	1.2M	584.6K	-	-	-	-
17.4K	2.9M	155	981.1K	20	876	2.9M	3066	2.9M	1.5M	588.7K	-	-	292.8K	588.7K	-	-	2.9M	588.7K	-	-	-	-	8.8M	588.7K	-	-	-	-	326.3K	588.7K	-	-	-	-	295.7K	588.7K	-	-	-	-	2.1M	588.7K	-	-	-	-	1.3M	588.7K	-	-	-	-
18.4K	3M	156	987.8K	20	882	3M	3087	3M	1.6M	592.7K	-	-	309K	592.7K	-	-	3.1M	592.7K	-	-	-	-	9.3M	592.7K	-	-	-	-	344K	592.7K	-	-	-	-	310.9K	592.7K	-	-	-	-	2.2M	592.7K	-	-	-	-	1.3M	592.7K	-	-	-	-
19.3K	3M	157	994.6K	20	888	3M	3108	3M	1.7M	596.7K	-	-	326.1K	596.7K	-	-	3.3M	596.7K	-	-	-	-	9.8M	596.7K	-	-	-	-	362.7K	596.7K	-	-	-	-	327K	596.7K	-	-	-	-	2.3M	596.7K	-	-	-	-	1.3M	596.7K	-	-	-	-
20.3K	3M	158	1M	20	894	3M	3129	3M	1.8M	600.8K	-	-	344.1K	600.8K	-	-	3.4M	600.8K	-	-	-	-	10.4M	600.8K	-	-	-	-	382.4K	600.8K	-	-	-	-	344K	600.8K	-	-	-	-	2.4M	600.8K	-	-	-	-	1.4M	600.8K	-	-	-	-
21.4K	3.2M	159	1.1M	20	900	3.2M	3150	3.2M	1.9M	648K	-	-	363.1K	648K	-	-	3.6M	648K	-	-	-	-	10.9M	648K	-	-	-	-	403.2K	648K	-	-	-	-	361.9K	648K	-	-	-	-	2.6M	648K	-	-	-	-	1.4M	648K	-	-	-	-
22.5K	3.3M	160	1.1M	20	906	3.3M	3171	3.3M	2M	652.3K	-	-	383.2K	652.3K	-	-	3.8M	652.3K	-	-	-	-	11.5M	652.3K	-	-	-	-	425.2K	652.3K	-	-	-	-	380.8K	652.3K	-	-	-	-	2.7M	652.3K	-	-	-	-	1.5M	652.3K	-	-	-	-
23.7K	3.3M	161	1.1M	20	912	3.3M	3192	3.3M	2.1M	656.6K	-	-	404.4K	656.6K	-	-	4M	656.6K	-	-	-	-	12.2M	656.6K	-	-	-	-	448.4K	656.6K	-	-	-	-	400.7K	656.6K	-	-	-	-	2.8M	656.6K	-	-	-	-	1.5M	656.6K	-	-	-	-
25K	3.3M	162	1.1M	20	918	3.3M	3213	3.3M	2.2M	661K	-	-	426.8K	661K	-	-	4.3M	661K	-	-	-	-	12.9M	661K	-	-	-	-	472.9K	661K	-	-	-	-	421.8K	661K	-	-	-	-	2.9M	661K	-	-	-	-	1.6M	661K	-	-	-	-
26.3K	3.3M	163	1.1M	20	924	3.3M	3234	3.3M	2.4M	665.3K	-	-	450.3K	665.3K	-	-	4.5M	665.3K	-	-	-	-	13.6M	665.3K	-	-	-	-	498.7K	665.3K	-	-	-	-	444.1K	665.3K	-	-	-	-	3.1M	665.3K	-	-	-	-	1.6M	665.3K	-	-	-	-
27.7K	3.3M	164	1.1M	20	930	3.3M	3255	3.3M	2.5M	669.6K	-	-	475.2K	669.6K	-	-	4.7M	669.6K	-	-	-	-	14.3M	669.6K	-	-	-	-	526K	669.6K	-	-	-	-	467.5K	669.6K	-	-	-	-	3.2M	669.6K	-	-	-	-	1.7M	669.6K	-	-	-	-
29.1K	3.4M	165	1.1M	20	936	3.4M	3276	3.4M	2.6M	673.9K	-	-	501.5K	673.9K	-	-	5M	673.9K	-	-	-	-	15.1M	673.9K	-	-	-	-	554.8K	673.9K	-	-	-	-	492.3K	673.9K	-	-	-	-	3.4M	673.9K	-	-	-	-	1.7M	673.9K	-	-	-	-
30.7K	3.4M	166	1.1M	20	942	3.4M	3297	3.4M	2.8M	678.2K	-	-	529.2K	678.2K	-	-	5.3M	678.2K	-	-	-	-	15.9M	678.2K	-	-	-	-	585.2K	678.2K	-	-	-	-	518.4K	678.2K	-	-	-	-	3.6M	678.2K	-	-	-	-	1.8M	678.2K	-	-	-	-
32.3K	3.4M	167	1.1M	20	948	3.4M	3318	3.4M	2.9M	682.6K	-	-	558.4K	682.6K	-	-	5.6M	682.6K	-	-	-	-	16.8M	682.6K	-	-	-	-	617.3K	682.6K	-	-	-	-	546K	682.6K	-	-	-	-	3.7M	682.6K	-	-	-	-	1.8M	682.6K	-	-	-	-
34K	3.4M	168	1.1M	20	954	3.4M	3339	3.4M	3.1M	686.9K	-	-	589.2K	686.9K	-	-	5.9M	686.9K	-	-	-	-	17.8M	686.9K	-	-	-	-	651.1K	686.9K	-	-	-	-	575.1K	686.9K	-	-	-	-	3.9M	686.9K	-	-	-	-	1.9M	686.9K	-	-	-	-
35.8K	3.7M	169	1.2M	20	960	3.7M	3360	3.7M	3.3M	737.3K	-	-	621.7K	737.3K	-	-	6.2M	737.3K	-	-	-	-	18.7M	737.3K	-	-	-	-	686.9K	737.3K	-	-	-	-	605.9K	737.3K	-	-	-	-	4.1M	737.3K	-	-	-	-	2M	737.3K	-	-	-	-
37.6K	3.7M	170	1.2M	20	966	3.7M	3381	3.7M	3.5M	741.9K	-	-	656K	741.9K	-	-	6.6M	741.9K	-	-	-	-	19.8M	741.9K	-	-	-	-	724.6K	741.9K	-	-	-	-	638.3K	741.9K	-	-	-	-	4.3M	741.9K	-	-	-	-	2M	741.9K	-	-	-	-
39.6K	3.7M	171	1.2M	20	972	3.7M	3402	3.7M	3.7M	746.5K	-	-	692.2K	746.5K	-	-	6.9M	746.5K	-	-	-	-	20.9M	746.5K	-	-	-	-	764.5K	746.5K	-	-	-	-	672.6K	746.5K	-	-	-	-	4.5M	746.5K	-	-	-	-	2.1M	746.5K	-	-	-	-
